Time:2019-07-15 12:00:00,645; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：223 
Time:2019-07-15 12:07:16,560; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：79 
Time:2019-07-15 12:07:17,252; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：138 
Time:2019-07-15 12:07:17,271; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：138 
Time:2019-07-15 12:07:17,278; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：138 
Time:2019-07-15 12:07:19,937; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：137 
Time:2019-07-15 12:07:22,347; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：137 
Time:2019-07-15 12:07:22,350; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：137 
Time:2019-07-15 12:07:22,379; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：137 
Time:2019-07-15 12:07:22,590; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：75 
Time:2019-07-15 12:07:24,730; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：78 
Time:2019-07-15 12:07:25,048; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：136 
Time:2019-07-15 12:07:27,420; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：136 
Time:2019-07-15 12:07:27,425; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：136 
Time:2019-07-15 12:07:27,439; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：136 
Time:2019-07-15 12:07:30,474; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：74 
Time:2019-07-15 12:07:30,477; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：135 
Time:2019-07-15 12:07:32,492; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：135 
Time:2019-07-15 12:07:32,503; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：135 
Time:2019-07-15 12:07:32,507; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：135 
Time:2019-07-15 12:07:32,890; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：77 
Time:2019-07-15 12:07:35,550; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：134 
Time:2019-07-15 12:07:37,578; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：134 
Time:2019-07-15 12:07:37,581; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：134 
Time:2019-07-15 12:07:37,584; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：134 
Time:2019-07-15 12:07:38,244; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：73 
Time:2019-07-15 12:07:40,658; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：133 
Time:2019-07-15 12:07:41,074; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：76 
Time:2019-07-15 12:07:42,660; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：133 
Time:2019-07-15 12:07:42,662; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：133 
Time:2019-07-15 12:07:42,663; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：133 
Time:2019-07-15 12:07:46,052; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：132 
Time:2019-07-15 12:07:46,055; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：72 
Time:2019-07-15 12:07:47,769; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：132 
Time:2019-07-15 12:07:47,777; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：132 
Time:2019-07-15 12:07:47,779; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：132 
Time:2019-07-15 12:07:49,247; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：75 
Time:2019-07-15 12:07:51,177; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：131 
Time:2019-07-15 12:07:52,833; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：131 
Time:2019-07-15 12:07:52,835; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：131 
Time:2019-07-15 12:07:52,845; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：131 
Time:2019-07-15 12:07:53,989; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：71 
Time:2019-07-15 12:07:56,286; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：130 
Time:2019-07-15 12:07:57,468; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：74 
Time:2019-07-15 12:07:57,978; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：130 
Time:2019-07-15 12:07:57,981; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：130 
Time:2019-07-15 12:07:57,987; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：130 
Time:2019-07-15 12:08:01,376; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：129 
Time:2019-07-15 12:08:02,044; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：70 
Time:2019-07-15 12:08:03,080; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：129 
Time:2019-07-15 12:08:03,083; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：129 
Time:2019-07-15 12:08:03,097; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：129 
Time:2019-07-15 12:08:05,645; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：73 
Time:2019-07-15 12:08:06,476; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：128 
Time:2019-07-15 12:08:08,158; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：128 
Time:2019-07-15 12:08:08,166; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：128 
Time:2019-07-15 12:08:08,174; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：128 
Time:2019-07-15 12:08:09,970; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：69 
Time:2019-07-15 12:08:11,617; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：127 
Time:2019-07-15 12:08:13,327; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：127 
Time:2019-07-15 12:08:13,331; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：127 
Time:2019-07-15 12:08:13,335; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：127 
Time:2019-07-15 12:08:13,825; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：72 
Time:2019-07-15 12:08:16,692; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：126 
Time:2019-07-15 12:08:17,898; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：68 
Time:2019-07-15 12:08:18,443; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：126 
Time:2019-07-15 12:08:18,456; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：126 
Time:2019-07-15 12:08:18,468; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：126 
Time:2019-07-15 12:08:21,790; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：125 
Time:2019-07-15 12:08:22,031; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：71 
Time:2019-07-15 12:08:23,510; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：125 
Time:2019-07-15 12:08:23,529; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：125 
Time:2019-07-15 12:08:23,536; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：125 
Time:2019-07-15 12:08:25,773; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：67 
Time:2019-07-15 12:08:26,899; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：124 
Time:2019-07-15 12:08:28,680; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：124 
Time:2019-07-15 12:08:28,693; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：124 
Time:2019-07-15 12:08:28,698; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：124 
Time:2019-07-15 12:08:30,261; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：70 
Time:2019-07-15 12:08:31,983; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：123 
Time:2019-07-15 12:08:33,774; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：123 
Time:2019-07-15 12:08:33,806; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：123 
Time:2019-07-15 12:08:33,808; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：123 
Time:2019-07-15 12:08:33,895; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：66 
Time:2019-07-15 12:08:37,091; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：122 
Time:2019-07-15 12:08:38,497; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：69 
Time:2019-07-15 12:08:38,907; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：122 
Time:2019-07-15 12:08:38,916; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：122 
Time:2019-07-15 12:08:38,926; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：122 
Time:2019-07-15 12:08:41,721; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：65 
Time:2019-07-15 12:08:42,220; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：121 
Time:2019-07-15 12:08:43,979; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：121 
Time:2019-07-15 12:08:43,984; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：121 
Time:2019-07-15 12:08:43,989; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：121 
Time:2019-07-15 12:08:46,721; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：68 
Time:2019-07-15 12:08:47,289; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：120 
Time:2019-07-15 12:08:49,069; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：120 
Time:2019-07-15 12:08:49,072; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：120 
Time:2019-07-15 12:08:49,077; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：120 
Time:2019-07-15 12:08:49,575; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：64 
Time:2019-07-15 12:08:52,388; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：119 
Time:2019-07-15 12:08:54,181; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：119 
Time:2019-07-15 12:08:54,184; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：119 
Time:2019-07-15 12:08:54,187; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：119 
Time:2019-07-15 12:08:54,894; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：67 
Time:2019-07-15 12:08:57,623; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：118 
Time:2019-07-15 12:08:57,625; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：63 
Time:2019-07-15 12:08:59,289; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：118 
Time:2019-07-15 12:08:59,300; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：118 
Time:2019-07-15 12:08:59,305; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：118 
